series_id	year	period	value	footnote_codes
SMU15000004200000001          	2002	M09	        63.9	
SMU15000004200000001          	2002	M10	        64.1	
SMU15000004200000001          	2002	M11	        65.3	
SMU15000004200000001          	2002	M12	        67.1	
SMU15000004200000001          	2002	M13	        64.0	
SMU15000004200000001          	2003	M01	        64.0	
SMU15000004200000001          	2003	M02	        63.4	
SMU15000004200000001          	2003	M03	        63.1	
SMU15000004200000001          	2003	M04	        62.8	
SMU15000004200000001          	2003	M05	        63.0	
SMU15000004200000001          	2003	M06	        63.7	
SMU15000004200000001          	2003	M07	        64.3	
SMU15000004200000001          	2003	M08	        64.4	
SMU15000004200000001          	2003	M09	        64.3	
SMU15000004200000001          	2003	M10	        64.6	
SMU15000004200000001          	2003	M11	        66.4	
SMU15000004200000001          	2003	M12	        68.4	
SMU15000004200000001          	2003	M13	        64.4	
SMU15000004200000001          	2004	M01	        65.8	
SMU15000004200000001          	2004	M02	        65.1	
SMU15000004200000001          	2004	M03	        65.2	
SMU15000004200000001          	2004	M04	        65.1	
SMU15000004200000001          	2004	M05	        65.6	
SMU15000004200000001          	2004	M06	        66.3	
SMU15000004200000001          	2004	M07	        66.6	
SMU15000004200000001          	2004	M08	        66.9	
SMU15000004200000001          	2004	M09	        67.0	
SMU15000004200000001          	2004	M10	        68.1	
SMU15000004200000001          	2004	M11	        70.1	
SMU15000004200000001          	2004	M12	        71.8	
SMU15000004200000001          	2004	M13	        67.0	
SMU15000004200000001          	2005	M01	        68.5	
SMU15000004200000001          	2005	M02	        68.1	
SMU15000004200000001          	2005	M03	        68.2	
SMU15000004200000001          	2005	M04	        67.8	
SMU15000004200000001          	2005	M05	        68.0	
SMU15000004200000001          	2005	M06	        68.3	
SMU15000004200000001          	2005	M07	        69.1	
SMU15000004200000001          	2005	M08	        69.3	
SMU15000004200000001          	2005	M09	        69.3	
SMU15000004200000001          	2005	M10	        69.7	
SMU15000004200000001          	2005	M11	        71.3	
SMU15000004200000001          	2005	M12	        73.3	
SMU15000004200000001          	2005	M13	        69.2	
SMU15000004200000001          	2006	M01	        70.0	
SMU15000004200000001          	2006	M02	        69.5	
SMU15000004200000001          	2006	M03	        69.8	
SMU15000004200000001          	2006	M04	        69.1	
SMU15000004200000001          	2006	M05	        69.2	
SMU15000004200000001          	2006	M06	        69.8	
SMU15000004200000001          	2006	M07	        69.4	
SMU15000004200000001          	2006	M08	        69.7	
SMU15000004200000001          	2006	M09	        69.4	
SMU15000004200000001          	2006	M10	        69.5	
SMU15000004200000001          	2006	M11	        71.7	
SMU15000004200000001          	2006	M12	        73.1	
SMU15000004200000001          	2006	M13	        70.0	
SMU15000004200000001          	2007	M01	        70.4	
SMU15000004200000001          	2007	M02	        69.4	
SMU15000004200000001          	2007	M03	        70.1	
SMU15000004200000001          	2007	M04	        69.3	
SMU15000004200000001          	2007	M05	        69.6	
SMU15000004200000001          	2007	M06	        70.1	
SMU15000004200000001          	2007	M07	        69.9	
SMU15000004200000001          	2007	M08	        69.8	
SMU15000004200000001          	2007	M09	        69.6	
SMU15000004200000001          	2007	M10	        69.8	
SMU15000004200000001          	2007	M11	        72.4	
SMU15000004200000001          	2007	M12	        73.8	
SMU15000004200000001          	2007	M13	        70.4	
SMU15000004200000001          	2008	M01	        70.6	
SMU15000004200000001          	2008	M02	        69.9	
SMU15000004200000001          	2008	M03	        70.7	
SMU15000004200000001          	2008	M04	        69.7	
SMU15000004200000001          	2008	M05	        69.6	
SMU15000004200000001          	2008	M06	        70.1	
SMU15000004200000001          	2008	M07	        70.0	
SMU15000004200000001          	2008	M08	        69.8	
SMU15000004200000001          	2008	M09	        69.2	
SMU15000004200000001          	2008	M10	        68.5	
SMU15000004200000001          	2008	M11	        69.5	
SMU15000004200000001          	2008	M12	        70.3	
SMU15000004200000001          	2008	M13	        69.8	
SMU15000004200000001          	2009	M01	        67.9	
SMU15000004200000001          	2009	M02	        67.0	
SMU15000004200000001          	2009	M03	        66.6	
SMU15000004200000001          	2009	M04	        65.6	
SMU15000004200000001          	2009	M05	        65.3	
SMU15000004200000001          	2009	M06	        65.8	
SMU15000004200000001          	2009	M07	        65.7	
SMU15000004200000001          	2009	M08	        65.5	
SMU15000004200000001          	2009	M09	        65.9	
SMU15000004200000001          	2009	M10	        66.0	
SMU15000004200000001          	2009	M11	        67.5	
SMU15000004200000001          	2009	M12	        68.6	
SMU15000004200000001          	2009	M13	        66.5	
SMU15000004200000001          	2010	M01	        66.0	
SMU15000004200000001          	2010	M02	        65.4	
SMU15000004200000001          	2010	M03	        65.3	
SMU15000004200000001          	2010	M04	        65.1	
SMU15000004200000001          	2010	M05	        64.9	
SMU15000004200000001          	2010	M06	        65.4	
SMU15000004200000001          	2010	M07	        65.5	
SMU15000004200000001          	2010	M08	        65.6	
SMU15000004200000001          	2010	M09	        65.3	
SMU15000004200000001          	2010	M10	        65.0	
SMU15000004200000001          	2010	M11	        65.5	
SMU15000004200000001          	2010	M12	        66.8	
SMU15000004200000001          	2010	M13	        65.5	
SMU15000004200000001          	2011	M01	        66.1	
SMU15000004200000001          	2011	M02	        65.1	
SMU15000004200000001          	2011	M03	        65.3	
SMU15000004200000001          	2011	M04	        65.5	
SMU15000004200000001          	2011	M05	        65.5	
SMU15000004200000001          	2011	M06	        65.9	
SMU15000004200000001          	2011	M07	        66.8	P
SMU15000004200000006          	2001	M01	        57.4	
SMU15000004200000006          	2001	M02	        56.4	
SMU15000004200000006          	2001	M03	        56.6	
SMU15000004200000006          	2001	M04	        55.9	
SMU15000004200000006          	2001	M05	        55.9	
SMU15000004200000006          	2001	M06	        56.3	
SMU15000004200000006          	2001	M07	        56.6	
SMU15000004200000006          	2001	M08	        56.6	
SMU15000004200000006          	2001	M09	        56.6	
SMU15000004200000006          	2001	M10	        55.7	
