series_name,ds_id,ds_eval,current_data_points,dependencies_count,aremos_diffs,last_run,data_point_sha1,dependencies,first_date
YSOCSEC@HI.A,34494,"Series.load_from_download ""SA04@bea.gov"", { :file_type => ""csv"", :start_date => ""1929-01-01"", :row => ""header_range:col:3:36:6:26"", :col => ""increment:5:1"", :frequency => ""A"" }",64,0,0.0,2014-08-07 05:48:29 -1000,77a56793d94dd6ee4d271a63ec3283f76bed5624,"",1950-01-01
PCHSFUGS@HON.S,22022,"Series.load_from_bls(""CUUSA426SEHF"", ""S"")",60,0,0.0,2014-08-07 03:23:02 -1000,b0278e0a48f854de73154f06ef019d431da9ad41,"",1984-01-01
PCCMDR@HON.Q,34290,"""PCCMDR@HON.M"".ts.aggregate(:quarter, :average)",188,1,0.0,2014-08-07 03:20:43 -1000,003fbc7f35e8052163b0b2403722be15e280ee27,PCCMDR@HON.M,1967-01-01
PCCMDR@HON.Q,34291,"""PCCMDR@HON.S"".ts.interpolate(:quarter, :linear).trim(""1987-01-01"")",188,1,0.0,2014-08-07 03:20:43 -1000,003fbc7f35e8052163b0b2403722be15e280ee27,PCCMDR@HON.S,1967-01-01
YLWT@KAU.A,49332,"Series.load_from_download ""CA05N_KAU@bea.gov"", { :file_type => ""csv"", :start_date => ""2001-01-01"", :row => ""header_range:col:3:600:6:142"", :col => ""increment:5:1"", :frequency => ""A"" }",2,0,0.0,2014-08-07 05:42:52 -1000,63d50dcb36c9239a4299b0b95fe91707a489b3f6,"",2006-01-01
YLED@HAW.A,49309,"Series.load_from_download ""CA05N_HAW@bea.gov"", { :file_type => ""csv"", :start_date => ""2001-01-01"", :row => ""header_range:col:3:1500:6:142"", :col => ""increment:5:1"", :frequency => ""A"" }",1,0,0.0,2014-08-07 05:30:32 -1000,b02fb05c168210be44eac6d4cbb94a8cde36fa52,"",2001-01-01
YLFICR@HI.A,49189,"Series.load_from_download ""SA05N_HI@bea.gov"", { :file_type => ""csv"", :start_date => ""1998-01-01"", :row => ""header_range:col:3:1002:6:142"", :col => ""increment:5:1"", :frequency => ""A"" }",14,0,0.0,2014-08-07 05:30:45 -1000,a1739b9502675572f1099733caa4f34d7fda4cc4,"",1998-01-01
YLMNNDPA@HI.A,49149,"Series.load_from_download ""SA05N_HI@bea.gov"", { :file_type => ""csv"", :start_date => ""1998-01-01"", :row => ""header_range:col:3:537:6:142"", :col => ""increment:5:1"", :frequency => ""A"" }",12,0,0.0,2014-08-07 05:32:54 -1000,debdcb4234b5543db3d2fd7e330040d39be167a1,"",2001-01-01
YLMNNDAP@HI.A,49147,"Series.load_from_download ""SA05N_HI@bea.gov"", { :file_type => ""csv"", :start_date => ""1998-01-01"", :row => ""header_range:col:3:535:6:142"", :col => ""increment:5:1"", :frequency => ""A"" }",15,0,0.0,2014-08-07 05:32:49 -1000,4928fce3e1d0880d39dc3986435cbfcaf42aba5b,"",1998-01-01
YLMNNDXP@HI.A,49146,"Series.load_from_download ""SA05N_HI@bea.gov"", { :file_type => ""csv"", :start_date => ""1998-01-01"", :row => ""header_range:col:3:534:6:142"", :col => ""increment:5:1"", :frequency => ""A"" }",12,0,0.0,2014-08-07 05:32:59 -1000,5399ea705c7ef978797623485349b047b2272be7,"",2001-01-01
NMIG@KAU.A,36017,"""NR@KAU.A"".ts.absolute_change - ""NBIR@KAU.A"".ts + ""NDEA@KAU.A"".ts",32,3,0.0,2014-08-07 03:17:37 -1000,e4e8e7c1d9977237be6c10ddf192e5d65d55564e,"NBIR@KAU.A, NDEA@KAU.A, NR@KAU.A",1982-01-01
YL_NF@HAW.A,26201,"""YL_NF@HAW.A"".tsn.load_from ""/Volumes/UHEROwork/data/rawdata/History/inc_hist.xls"", ""HAW""",44,0,0.0,2014-08-07 05:43:11 -1000,7f8d218f1b57d5e0d74f0975f46bafa5581d5c41,"",1969-01-01
YL_NF@HAW.A,49291,"Series.load_from_download ""CA05N_HAW@bea.gov"", { :file_type => ""csv"", :start_date => ""2001-01-01"", :row => ""header_range:col:3:82:6:142"", :col => ""increment:5:1"", :frequency => ""A"" }",44,0,0.0,2014-08-07 05:43:12 -1000,7f8d218f1b57d5e0d74f0975f46bafa5581d5c41,"",1969-01-01
PCSV_MD@HON.Q,34354,"""PCSV_MD@HON.M"".ts.aggregate(:quarter, :average)",188,1,0.0,2014-08-07 03:24:31 -1000,addcca94cfc3f580389fda559e21f8cd50e090ea,PCSV_MD@HON.M,1967-01-01
PCSV_MD@HON.Q,34355,"""PCSV_MD@HON.S"".ts.interpolate(:quarter, :linear).trim(""1987-01-01"")",188,1,0.0,2014-08-07 03:24:31 -1000,addcca94cfc3f580389fda559e21f8cd50e090ea,PCSV_MD@HON.S,1967-01-01
Y@US.Q,21913,"Series.load_from_download  ""58Q@bea.gov"", { :file_type => ""csv"", :start_date => ""1947-01-01"", :row => ""header:col:1:1"", :col => ""increment:3:1"", :frequency => ""Q"" }",270,0,0.0,2014-08-07 05:22:46 -1000,4207b85b49a4939f7b3f164582af6a8eeb8255af,"",1947-01-01
Y@US.Q,26059,"""Y@US.M"".ts.aggregate(:quarter, :average)",270,1,0.0,2014-08-07 05:22:49 -1000,4207b85b49a4939f7b3f164582af6a8eeb8255af,Y@US.M,1947-01-01
GDPPC_R@US.Q,21907,"Series.load_from_download  ""264Q@bea.gov"", { :file_type => ""csv"", :start_date => ""1947-01-01"", :row => ""header:col:1:10"", :col => ""increment:3:1"", :frequency => ""Q"" }",270,0,0.0,2014-08-07 05:01:14 -1000,8ce9761df03cb579e883b33e7cd44a505c89eda1,"",1947-01-01
YCE_R@US.Q,26053," ""YCE_R@US.M"".ts.aggregate(:quarter, :average) ",62,1,0.0,2014-08-07 05:24:58 -1000,dc87f7ceca53b0d4be8c0ce7203189624625ab9b,YCE_R@US.M,1999-01-01
GDP_IRS_R@US.Q,21903,"Series.load_from_download  ""6Q@bea.gov"", { :file_type => ""csv"", :start_date => ""1999-01-01"", :row => ""header:col:1:13"", :col => ""increment:211:1"", :frequency => ""Q"" }",62,0,0.0,2014-08-07 05:01:08 -1000,8faa8cf82b6b3739bbe6ee9c1b652f10d4784c9e,"",1999-01-01
GDP_R@US.Q,17530,"Series.load_from_download  ""us_gdp@bea.gov"", { :file_type => ""xls"", :start_date => ""1947-01-01"", :sheet => ""sheet_num:1"", :row => ""increment:9:1"", :col => 7, :frequency => ""Q"" }",269,0,0.0,2014-07-29 02:23:43 -1000,7853aab539dd15883200130b828ff3438c2950d0,"",1947-01-01
INFGDPDEF@US.Q,25978," ""GDPDEF@US.Q"".ts.annualized_percentage_change",266,1,0.0,2014-08-07 05:06:09 -1000,f03783ec0abca6f39ff8c65d281b6dd78b9eb5db,GDPDEF@US.Q,1948-01-01
EHC@US.M,15804,"""EHC@US.M"".tsn.load_from_bls(""CES6562000001"", ""M"")",295,0,0.0,2014-08-07 01:43:19 -1000,c3373a750892c2562328207ec5fce8e5db9fa329,"",1990-01-01
YLPC&@KAU.A,23694,"""YLPC&@KAU.A"".tsn.load_from ""/Volumes/UHEROwork/data/rawdata/History/SIC_income.xls"", ""kau""",32,0,0.0,2014-08-07 05:34:17 -1000,8a28cf1a45ee6dc045c70a739048bf3ac7466fdf,"",1969-01-01
GDP@JP.A,28304,"  Series.load_from_fred(""JPNGDPNADSMEI"", ""A"") * 1000",20,0,0.0,2014-08-07 02:56:07 -1000,6fee101d366a02b28a441427ff0aafb29f449e8a,"",1994-01-01
YLPMDOR&@HAW.A,23491,"""YLPMDOR&@HAW.A"".tsn.load_from ""/Volumes/UHEROwork/data/rawdata/History/SIC_income.xls"", ""haw""",6,0,0.0,2014-08-07 05:36:45 -1000,882ac66d4b04d0342649ac494901b2329b3fe9e2,"",1969-01-01
GDPDEF@US.Q,21905,"Series.load_from_download  ""13Q@bea.gov"", { :file_type => ""csv"", :start_date => ""1947-01-01"", :row => ""header:col:1:1"", :col => ""increment:3:1"", :frequency => ""Q"" }",270,0,0.0,2014-08-07 05:01:11 -1000,1f836c79684972b0be62cc4ef04deabbc9d4efbc,"",1947-01-01
EAE@US.M,15808,"""EAE@US.M"".tsn.load_from_bls(""CES7071000001"", ""M"")",295,0,0.0,2014-08-07 01:15:54 -1000,6c59bf43ed350a760846bf2f001b4590a96057a9,"",1990-01-01
EAFFDNS@US.M,15815,"""EAFFDNS@US.M"".tsn.load_from_bls(""CEU7072200001"", ""M"")",295,0,0.0,2014-08-07 01:21:47 -1000,9729cffe4181802903a6fb6852ad560d8fbd7826,"",1990-01-01
EAF@US.M,15810,"""EAF@US.M"".tsn.load_from_bls(""CES7072000001"", ""M"")",295,0,0.0,2014-08-07 01:16:59 -1000,4c73829dc06fdc89999734007e72f21e54e364dc,"",1990-01-01
VRLSNS@LAN.M,21180,"""VRLSNS@LAN.M"".tsn.load_from ""/Volumes/UHEROwork/data/rawdata/History/tour_upd1_hist.xls""",51,0,0.0,2014-08-07 04:49:46 -1000,1a7399294695bd05dcb73962a1695d618e05882f,"",2004-01-01
VRLSNS@LAN.M,31706,"Series.load_from_download(  ""TOUR_HIST%y@hawaiitourismauthority.org"", { :file_type=>""xls"", :start_date=>""2010-01-01"", :sheet=>""Days by Island"", :row=>""header_range:col:1:Lanai:24:33:prefix_no_okina"", :col=>""repeat:2:13"", :frequency=>""M"" })/1000",51,0,0.0,2014-08-07 04:49:47 -1000,1a7399294695bd05dcb73962a1695d618e05882f,"",2004-01-01
VISCRNS@KAU.M,21100,"""VISCRNS@KAU.M"".tsn.load_from ""/Volumes/UHEROwork/data/rawdata/History/tour_upd1_hist.xls""",162,0,0.0,2014-08-07 03:30:58 -1000,d6dbc85ae6b4d04d16fc398033b52010ce88776e,"",2001-01-01
VISCRNS@KAU.M,31715,"Series.load_from_download(  ""TOUR_HIST%y@hawaiitourismauthority.org"", { :file_type=>""xls"", :start_date=>""2010-01-01"", :sheet=>""CRUISE"", :row=>""header:col:1:Kauai"", :col=>""repeat:2:13"", :frequency=>""M"" })/1000",162,0,0.0,2014-08-07 03:30:59 -1000,d6dbc85ae6b4d04d16fc398033b52010ce88776e,"",2001-01-01
VISCRNS@KAU.M,31208,"Series.load_from_download(  ""TOUR_%b%y@hawaiitourismauthority.org"", { :file_type=>""xls"", :start_date=>""2012-01-01"", :sheet=>""Cruise[or]Cruse"", :row=>""header_range:col:1:Kauai:1:55:no_okina"", :col=>2, :frequency=>""M"" })/1000",162,0,0.0,2014-08-07 03:31:00 -1000,d6dbc85ae6b4d04d16fc398033b52010ce88776e,"",2001-01-01
NTTOURNS@HI.M,21001,"""NTTOURNS@HI.M"".tsn.load_from ""/Volumes/UHEROwork/data/rawdata/History/tour_upd1_hist.xls""",72,0,0.0,2014-08-07 03:18:09 -1000,a39c530f81afb2bdbc4f0f3d14fa1cd30e99a1e5,"",2001-01-01
VISCRSHPNS@HI.M,27439," ""VISCRSHPNS@HI.M"".tsn.load_from ""/Volumes/UHEROwork/data/rawdata/History/tour_upd1_hist.xls"" ",162,0,0.0,2014-08-07 04:24:12 -1000,1e1749fbda328e43f0e95595edb5f5d609a0ecaa,"",2001-01-01
VISCRSHPNS@HI.M,31711,"Series.load_from_download(  ""TOUR_HIST%y@hawaiitourismauthority.org"", { :file_type=>""xls"", :start_date=>""2010-01-01"", :sheet=>""CRUISE[or]CRUSE"", :row=>""header:col:1:ARRIVED BY SHIP"", :col=>""repeat:2:13"", :frequency=>""M"" })/1000",162,0,0.0,2014-08-07 04:24:14 -1000,1e1749fbda328e43f0e95595edb5f5d609a0ecaa,"",2001-01-01
VISCRSHPNS@HI.M,31204,"Series.load_from_download(  ""TOUR_%b%y@hawaiitourismauthority.org"", { :file_type=>""xls"", :start_date=>""2012-01-01"", :sheet=>""Cruise[or]Cruse"", :row=>""header_range:col:1:ARRIVED BY SHIP:1:55"", :col=>2, :frequency=>""M"" })/1000",162,0,0.0,2014-08-07 04:24:13 -1000,1e1749fbda328e43f0e95595edb5f5d609a0ecaa,"",2001-01-01
VISCRNS@HI.M,20997,"""VISCRNS@HI.M"".tsn.load_from ""/Volumes/UHEROwork/data/rawdata/History/tour_upd1_hist.xls""",162,0,0.0,2014-08-07 03:29:01 -1000,ba23ab2eb13c305e6d638412fe661459167d8dea,"",2001-01-01
VISCRNS@HI.M,31710,"Series.load_from_download(  ""TOUR_HIST%y@hawaiitourismauthority.org"", { :file_type=>""xls"", :start_date=>""2010-01-01"", :sheet=>""CRUISE"", :row=>""header:col:1:TOTAL VISITORS"", :col=>""repeat:2:13"", :frequency=>""M"" })/1000",162,0,0.0,2014-08-07 03:29:02 -1000,ba23ab2eb13c305e6d638412fe661459167d8dea,"",2001-01-01
VISCRNS@HI.M,31203,"Series.load_from_download(  ""TOUR_%b%y@hawaiitourismauthority.org"", { :file_type=>""xls"", :start_date=>""2012-01-01"", :sheet=>""Cruise[or]Cruse"", :row=>""header_range:col:1:TOTAL VISITORS:1:55"", :col=>2, :frequency=>""M"" })/1000",162,0,0.0,2014-08-07 03:29:01 -1000,ba23ab2eb13c305e6d638412fe661459167d8dea,"",2001-01-01
VSITCHTNS@HAW.M,49806,"""VSITCHTNS@HAWH.M"".ts.zero_add ""VSITCHTNS@HAWK.M"".ts",151,2,0.0,2014-08-07 04:57:12 -1000,d0dd7dc860d33edbe4b75d06271517e5298912a5,"VSITCHTNS@HAWH.M, VSITCHTNS@HAWK.M",2001-06-01
VSOTSCHNS@HAW.M,31796,"Series.load_from_download(  ""TOUR_HIST%y@hawaiitourismauthority.org"", { :file_type=>""xls"", :start_date=>""2010-01-01"", :sheet=>""Seats"", :row=>""header_range:col:1:Other:72:77:sub"", :col=>""repeat:2:13"", :frequency=>""M"" })/1000",0,0,0.0,2013-09-18 03:59:05 -1000,da39a3ee5e6b4b0d3255bfef95601890afd80709,"",""
VSOTSCHNS@HAW.M,31300,"Series.load_from_download(  ""TOUR_%b%y@hawaiitourismauthority.org"", { :file_type=>""xls"", :start_date=>""2012-01-01"", :sheet=>""Seats"", :row=>""header_range:col:1:Other:1:90"", :col=>11, :frequency=>""M"" })/1000",0,0,0.0,2014-08-07 05:00:55 -1000,da39a3ee5e6b4b0d3255bfef95601890afd80709,"",""
VSOTSCHNS@HAW.M,35761,"""VSOTSCHNS@HAW.M"".tsn.load_from ""/Volumes/UHEROwork/data/rawdata/History/tour_upd2_hist.xls""",0,0,0.0,2014-08-07 05:00:53 -1000,da39a3ee5e6b4b0d3255bfef95601890afd80709,"",""
VSOTASCHNS@HAW.M,31290,"Series.load_from_download(  ""TOUR_%b%y@hawaiitourismauthority.org"", { :file_type=>""xls"", :start_date=>""2012-01-01"", :sheet=>""Seats"", :row=>""header_range:col:1:Other Asia:1:90:sub"", :col=>11, :frequency=>""M"" })/1000",0,0,0.0,2014-08-07 05:00:40 -1000,da39a3ee5e6b4b0d3255bfef95601890afd80709,"",""
VSOTASCHNS@HAW.M,35759,"""VSOTASCHNS@HAW.M"".tsn.load_from ""/Volumes/UHEROwork/data/rawdata/History/tour_upd2_hist.xls""",0,0,0.0,2014-08-07 05:00:39 -1000,da39a3ee5e6b4b0d3255bfef95601890afd80709,"",""
VSCANSCHNS@HAW.M,49809,"""VSCANSCHNS@HAWH.M"".ts.zero_add ""VSCANSCHNS@HAWK.M"".ts",151,2,0.0,2014-08-07 04:55:15 -1000,ed5160dee7a7c79e73666e15849964c489b4802c,"VSCANSCHNS@HAWH.M, VSCANSCHNS@HAWK.M",2001-06-01
VSUSESCHNS@HAW.M,49784,"     ""VSUSESCHNS@HAWK.M"".ts + ""VSUSESCHNS@HAWH.M"".ts",84,2,0.0,2014-08-07 05:05:53 -1000,c6436342d296ce6c902258d68c30a6e2967ef6ab,"VSUSESCHNS@HAWH.M, VSUSESCHNS@HAWK.M",2007-01-01
VSUSWSCHNS@HI.M,31252,"Series.load_from_download(  ""TOUR_%b%y@hawaiitourismauthority.org"", { :file_type=>""xls"", :start_date=>""2012-01-01"", :sheet=>""Seats"", :row=>""header_range:col:1:US West:1:90:sub"", :col=>2, :frequency=>""M"" })/1000",157,0,0.0,2014-08-07 05:06:17 -1000,4e269707fb0521f9006f04e25a12c5848b9cb2d1,"",2001-06-01
VSUSWSCHNS@HI.M,21322,"""VSUSWSCHNS@HI.M"".tsn.load_from ""/Volumes/UHEROwork/data/rawdata/History/tour_upd2_hist.xls""",157,0,0.0,2014-08-07 05:06:16 -1000,4e269707fb0521f9006f04e25a12c5848b9cb2d1,"",2001-06-01
VSUSWSCHNS@HI.M,48992,"(""VSUSWSCHNS@HI.M"".tsn.load_from ""/Volumes/UHEROwork/data/rawdata/manual/seats_0711.csv"")/1000",157,0,0.0,2014-08-07 05:06:20 -1000,4e269707fb0521f9006f04e25a12c5848b9cb2d1,"",2001-06-01
VSUSWSCHNS@HI.M,48838,('VSUSWSCHNS@HI.M'.tsn.load_from '/Volumes/UHEROwork/data/rawdata/manual/seats_1213.csv')/1000,157,0,0.0,2014-08-07 05:06:19 -1000,4e269707fb0521f9006f04e25a12c5848b9cb2d1,"",2001-06-01
VSUSWSCHNS@HI.M,31739,"Series.load_from_download(  ""TOUR_HIST%y@hawaiitourismauthority.org"", { :file_type=>""xls"", :start_date=>""2007-01-01"", :sheet=>""Seats"", :row=>""header_range:col:1:US West:1:21:sub"", :col=>""repeat:2:13"", :frequency=>""M"" })/1000",157,0,0.0,2014-08-07 05:06:19 -1000,4e269707fb0521f9006f04e25a12c5848b9cb2d1,"",2001-06-01
VAUSEHTNS@HI.M,21262,"""VAUSEHTNS@HI.M"".tsn.load_from ""/Volumes/UHEROwork/data/rawdata/History/tour_upd2_hist.xls""",177,0,0.0,2014-08-07 04:29:23 -1000,5e20f8f38162b413c454ab0cb477f8c0a268bb4c,"",1999-10-01
VAUSEHTNS@HI.M,31080,"Series.load_from_download(  ""TOUR_%b%y@hawaiitourismauthority.org"", { :file_type=>""xls"", :start_date=>""2012-01-01"", :sheet=>""US East"", :row=>""header_range:col:1:Plan to stay in Hotel:1:100"", :col=>2, :frequency=>""M"" })/1000",177,0,0.0,2014-08-07 04:29:24 -1000,5e20f8f38162b413c454ab0cb477f8c0a268bb4c,"",1999-10-01
VAUSEHTNS@HI.M,31476,"Series.load_from_download(  ""TOUR_HIST%y@hawaiitourismauthority.org"", { :file_type=>""xls"", :start_date=>""2010-01-01"", :sheet=>""US East"", :row=>""header:col:1:Plan to stay in Hotel"", :col=>""repeat:2:13"", :frequency=>""M"" })/1000",177,0,0.0,2014-08-07 04:29:25 -1000,5e20f8f38162b413c454ab0cb477f8c0a268bb4c,"",1999-10-01
VAUSWCRNS@HI.M,21258,"""VAUSWCRNS@HI.M"".tsn.load_from ""/Volumes/UHEROwork/data/rawdata/History/tour_upd2_hist.xls""",177,0,0.0,2014-08-07 04:29:52 -1000,dc24fd155449b4c3a76478bbaa5008ce253674ed,"",1999-10-01
VAUSWCRNS@HI.M,31523,"Series.load_from_download(  ""TOUR_HIST%y@hawaiitourismauthority.org"", { :file_type=>""xls"", :start_date=>""2010-01-01"", :sheet=>""US West"", :row=>""header:col:1:Cruise Ship"", :col=>""repeat:2:13"", :frequency=>""M"" })/1000",177,0,0.0,2014-08-07 04:29:54 -1000,dc24fd155449b4c3a76478bbaa5008ce253674ed,"",1999-10-01
VAUSWCRNS@HI.M,31051,"Series.load_from_download(  ""TOUR_%b%y@hawaiitourismauthority.org"", { :file_type=>""xls"", :start_date=>""2012-01-01"", :sheet=>""US West"", :row=>""header_range:col:1:Cruise Ship:1:100"", :col=>2, :frequency=>""M"" })/1000",177,0,0.0,2014-08-07 04:29:53 -1000,dc24fd155449b4c3a76478bbaa5008ce253674ed,"",1999-10-01
VAITBBNS@HI.M,21250,"""VAITBBNS@HI.M"".tsn.load_from ""/Volumes/UHEROwork/data/rawdata/History/tour_upd2_hist.xls""",186,0,0.0,2014-08-07 04:27:38 -1000,7ef01c4bb0ad313dd32e64fec01b12ea5b648709,"",1999-01-01
VAITBBNS@HI.M,31001,"Series.load_from_download(  ""TOUR_%b%y@hawaiitourismauthority.org"", { :file_type=>""xls"", :start_date=>""2011-02-01"", :sheet=>""HL"", :row=>""header_range:col:1:Bed & Breakfast:194:272"", :col=>2, :frequency=>""M"" })/1000",186,0,0.0,2014-08-07 04:27:39 -1000,7ef01c4bb0ad313dd32e64fec01b12ea5b648709,"",1999-01-01
VAITBBNS@HI.M,31644,"Series.load_from_download(  ""TOUR_HIST%y@hawaiitourismauthority.org"", { :file_type=>""xls"", :start_date=>""2010-01-01"", :sheet=>""sheet_num:1"", :row=>""header_range:col:1:Bed & Breakfast:184:300"", :col=>""repeat:2:13"", :frequency=>""M"" })/1000",186,0,0.0,2014-08-07 04:27:40 -1000,7ef01c4bb0ad313dd32e64fec01b12ea5b648709,"",1999-01-01
VRDCDMNS@HON.M,21202,"""VRDCDMNS@HON.M"".tsn.load_from ""/Volumes/UHEROwork/data/rawdata/History/tour_upd2_hist.xls""",84,0,0.0,2014-08-07 04:48:58 -1000,e36284dda9d746484fc280337f84a937f7d0a509,"",1998-01-01
VRDCNS@HON.M,21201,"""VRDCNS@HON.M"".tsn.load_from ""/Volumes/UHEROwork/data/rawdata/History/tour_upd2_hist.xls""",156,0,0.0,2014-08-07 04:48:40 -1000,04c078d31ea049bec1f3f12bb9586ff65b197f58,"",1992-01-01
VRDCCANNS@HI.M,31383,"Series.load_from_download(  ""TOUR_HIST%y@hawaiitourismauthority.org"", { :file_type=>""xls"", :start_date=>""2010-01-01"", :sheet=>""Canada"", :row=>""header:col:1:AVERAGE DAILY CENSUS"", :col=>""repeat:2:13"", :frequency=>""M"" })/1000",174,0,0.0,2014-08-07 04:48:51 -1000,bb1701ef2cbcaa7f85cf43560c6c4114841fea04,"",2000-01-01
VRDCCANNS@HI.M,31144,"Series.load_from_download(  ""TOUR_%b%y@hawaiitourismauthority.org"", { :file_type=>""xls"", :start_date=>""2011-02-01"", :sheet=>""Canada"", :row=>""header_range:col:1:AVERAGE DAILY CENSUS:1:100"", :col=>2, :frequency=>""M"" })/1000",174,0,0.0,2014-08-07 04:48:50 -1000,bb1701ef2cbcaa7f85cf43560c6c4114841fea04,"",2000-01-01
VRDCCANNS@HI.M,21200,"""VRDCCANNS@HI.M"".tsn.load_from ""/Volumes/UHEROwork/data/rawdata/History/tour_upd2_hist.xls""",174,0,0.0,2014-08-07 04:48:48 -1000,bb1701ef2cbcaa7f85cf43560c6c4114841fea04,"",2000-01-01
VRLSCANNS@KAU.M,25441,"""VDAYCANNS@KAU.M"".ts / ""VISCANNS@KAU.M"".ts",174,2,0.0,2014-08-07 04:50:14 -1000,263ad66fc3c3acabc73311d3daf5143ef3f952f5,"VDAYCANNS@KAU.M, VISCANNS@KAU.M",2000-01-01
VRLSCANNS@KAU.M,21193,"""VRLSCANNS@KAU.M"".tsn.load_from ""/Volumes/UHEROwork/data/rawdata/History/tour_upd2_hist.xls""",174,0,0.0,2014-08-07 04:50:13 -1000,263ad66fc3c3acabc73311d3daf5143ef3f952f5,"",2000-01-01
VRLSJPNS@KAU.M,25440,"""VDAYJPNS@KAU.M"".ts / ""VISJPNS@KAU.M"".ts",174,2,0.0,2014-08-07 04:51:56 -1000,a4c147efa804c1bdd6934f220ac5933635910250,"VDAYJPNS@KAU.M, VISJPNS@KAU.M",2000-01-01
VRLSJPNS@KAU.M,21192,"""VRLSJPNS@KAU.M"".tsn.load_from ""/Volumes/UHEROwork/data/rawdata/History/tour_upd2_hist.xls""",174,0,0.0,2014-08-07 04:51:55 -1000,a4c147efa804c1bdd6934f220ac5933635910250,"",2000-01-01
VRLSUSENS@KAU.M,25439,"""VDAYUSENS@KAU.M"".ts / ""VISUSENS@KAU.M"".ts",174,2,0.0,2014-08-07 04:52:58 -1000,47349f58b4eb973f704eb36dd5b3ec2d8fc48852,"VDAYUSENS@KAU.M, VISUSENS@KAU.M",2000-01-01
VRLSUSENS@KAU.M,21191,"""VRLSUSENS@KAU.M"".tsn.load_from ""/Volumes/UHEROwork/data/rawdata/History/tour_upd2_hist.xls""",174,0,0.0,2014-08-07 04:52:57 -1000,47349f58b4eb973f704eb36dd5b3ec2d8fc48852,"",2000-01-01
VRLSUSWNS@KAU.M,25438,"""VDAYUSWNS@KAU.M"".ts / ""VISUSWNS@KAU.M"".ts",174,2,0.0,2014-08-07 04:53:28 -1000,fbc14de820e4b7c754e5492f858bcbf79aae7170,"VDAYUSWNS@KAU.M, VISUSWNS@KAU.M",2000-01-01
VRLSUSWNS@KAU.M,21190,"""VRLSUSWNS@KAU.M"".tsn.load_from ""/Volumes/UHEROwork/data/rawdata/History/tour_upd2_hist.xls""",174,0,0.0,2014-08-07 04:53:27 -1000,fbc14de820e4b7c754e5492f858bcbf79aae7170,"",2000-01-01
VXAC@HI.A,35628,"""VXAC@HI.A"".tsn.load_from ""/Volumes/UHEROwork/data/rawdata/History/vexp_upd.xls""",10,0,0.0,2014-08-07 05:06:32 -1000,af38c8e61bc2dfa7ea6f5182b55cd930fdfa259d,"",2001-01-01
VXAC@HI.A,48016,"""VXAC@HI.A"".tsn.load_from ""/Volumes/UHEROwork/data/rawdata/History/vx_hist.xls""",10,0,0.0,2014-08-07 05:06:32 -1000,af38c8e61bc2dfa7ea6f5182b55cd930fdfa259d,"",2001-01-01
VXEN@HI.A,35625,"""VXEN@HI.A"".tsn.load_from ""/Volumes/UHEROwork/data/rawdata/History/vexp_upd.xls""",10,0,0.0,2014-08-07 05:06:33 -1000,1a9704e815adc2988f7436f30d48f60ff75b38ee,"",2001-01-01
VXEN@HI.A,48018,"""VXEN@HI.A"".tsn.load_from ""/Volumes/UHEROwork/data/rawdata/History/vx_hist.xls""",10,0,0.0,2014-08-07 05:06:33 -1000,1a9704e815adc2988f7436f30d48f60ff75b38ee,"",2001-01-01
VXPDJPSH@HI.A,35613,"""VXPDJPSH@HI.A"".tsn.load_from ""/Volumes/UHEROwork/data/rawdata/History/vexp_upd.xls""",21,0,0.0,2014-08-07 05:06:38 -1000,83ecb1c2332a37fb398a304299ecdf9f242f2822,"",1990-01-01
VXPDJPSH@HI.A,48033,"""VXPDJPSH@HI.A"".tsn.load_from ""/Volumes/UHEROwork/data/rawdata/History/vx_hist.xls""",21,0,0.0,2014-08-07 05:06:38 -1000,83ecb1c2332a37fb398a304299ecdf9f242f2822,"",1990-01-01
VXPDJPTR@HI.A,35612,"""VXPDJPTR@HI.A"".tsn.load_from ""/Volumes/UHEROwork/data/rawdata/History/vexp_upd.xls""",21,0,0.0,2014-08-07 05:06:38 -1000,6060ca6c648b6b40a140da3bd83d26c780deef2c,"",1990-01-01
VXPDJPTR@HI.A,48034,"""VXPDJPTR@HI.A"".tsn.load_from ""/Volumes/UHEROwork/data/rawdata/History/vx_hist.xls""",21,0,0.0,2014-08-07 05:06:39 -1000,6060ca6c648b6b40a140da3bd83d26c780deef2c,"",1990-01-01
VXPDJPEN@HI.A,35611,"""VXPDJPEN@HI.A"".tsn.load_from ""/Volumes/UHEROwork/data/rawdata/History/vexp_upd.xls""",21,0,0.0,2014-08-07 05:06:37 -1000,d3f341d05b3144e0f247bd9c9165b007fd98f620,"",1990-01-01
VXPDJPEN@HI.A,48030,"""VXPDJPEN@HI.A"".tsn.load_from ""/Volumes/UHEROwork/data/rawdata/History/vx_hist.xls""",21,0,0.0,2014-08-07 05:06:37 -1000,d3f341d05b3144e0f247bd9c9165b007fd98f620,"",1990-01-01
VSOUSENS@KAU.M,35674,"""VSOUSENS@KAU.M"".tsn.load_from ""/Volumes/UHEROwork/data/rawdata/History/seats_upd_hist.xls""",1,0,0.0,2014-08-07 05:01:15 -1000,38f6d7875e3195bdaee448d2cb6917f3ae4994af,"",2011-02-01
