series_name,ds_id,ds_eval,current_data_points,dependencies_count,aremos_diffs,last_run,data_point_sha1,dependencies,first_date
ERE@KAU.Q,125695,"""ERE@KAU.M"".ts.aggregate(:quarter, :average)",98,1,0.0,2014-07-23 06:28:37 -1000,78ed0b9834da083c67d90aa97b9d08697698c926,ERE@KAU.M,1990-01-01
ERE@HAW.Q,125694,"""ERE@HAW.M"".ts.aggregate(:quarter, :average)",98,1,0.0,2014-07-23 06:28:34 -1000,695deb4de09792594717c4ff5cc24e7f4eb06386,ERE@HAW.M,1990-01-01
EPS@NBI.Q,125693,"""EPS@HI.Q"".ts - ""EPS@HON.Q"".ts",98,2,0.0,2014-07-23 06:28:31 -1000,4adbeff57a9883a1257361c2f68715e2d647d411,"EPS@HI.Q, EPS@HON.Q",1990-01-01
EPS@NBI.M,125692,"""EPS@HI.M"".ts - ""EPS@HON.M"".ts",294,2,0.0,2014-07-23 06:28:30 -1000,0bb0eb0998674e8e7e44b0375bc3d9aa756ea717,"EPS@HI.M, EPS@HON.M",1990-01-01
EPS@KAU.A,125691,"""EPS@KAU.Q"".ts.aggregate(:year, :average)",24,1,0.0,2014-07-23 06:28:30 -1000,0bb7d92d76af2026acd23ec35c3977d0da0499b2,EPS@KAU.Q,1990-01-01
EPS@KAU.Q,125690,"""EPS@KAU.M"".ts.aggregate(:quarter, :average)",98,1,0.0,2014-07-23 06:28:30 -1000,31b8e6b7047bee943c5de6676c088bc23ca0aabc,EPS@KAU.M,1990-01-01
EPS@HON.Q,125689,"""EPS@HON.M"".ts.aggregate(:quarter, :average)",98,1,0.0,2014-07-23 06:28:30 -1000,746a221b95925ce6cccf13f2e3ac528298cb060e,EPS@HON.M,1990-01-01
EPS@HAW.Q,125688,"""EPS@HAW.M"".ts.aggregate(:quarter, :average)",98,1,0.0,2014-07-23 06:28:28 -1000,d9a9e757bce979aec18b3ff1bdd72c8ea7091ee2,EPS@HAW.M,1990-01-01
EOS@NBI.Q,125687,"""EOS@HI.Q"".ts - ""EOS@HON.Q"".ts",98,2,0.0,2014-07-23 06:28:23 -1000,487629f57eefa9e2c5be712b3e7b4ead1fad1812,"EOS@HI.Q, EOS@HON.Q",1990-01-01
EOS@NBI.M,125686,"""EOS@HI.M"".ts - ""EOS@HON.M"".ts",294,2,0.0,2014-07-23 06:28:23 -1000,ac9aab552b9beb2e6cf6c9a21e3eae1e9dff9532,"EOS@HI.M, EOS@HON.M",1990-01-01
EOS@KAU.Q,125684,"""EOS@KAU.M"".ts.aggregate(:quarter, :average)",98,1,0.0,2014-07-23 06:28:22 -1000,0d3eaa8960675af034ff1bb48e8f7b617ce8123f,EOS@KAU.M,1990-01-01
EOS@HON.Q,125683,"""EOS@HON.M"".ts.aggregate(:quarter, :average)",98,1,0.0,2014-07-23 06:28:22 -1000,41dc95ca0f28488dd6fb847486a908ed296cf5b7,EOS@HON.M,1990-01-01
EOS@HAW.Q,125681,"""EOS@HAW.M"".ts.aggregate(:quarter, :average)",98,1,0.0,2014-07-23 06:28:21 -1000,56115bce7bead551b3bfa68d2d3f6e375f8b0b16,EOS@HAW.M,1990-01-01
EMN@KAU.Q,125680,"""EMN@KAU.M"".ts.aggregate(:quarter, :average)",98,1,0.0,2014-07-23 06:13:54 -1000,c86d91741828ee9c6f2ea329426ccf80efd36431,EMN@KAU.M,1990-01-01
EMN@HAW.Q,125678,"""EMN@HAW.M"".ts.aggregate(:quarter, :average)",98,1,0.0,2014-07-23 06:13:50 -1000,67b155cdf7dfb491a550726a0041c8345dbfee45,EMN@HAW.M,1990-01-01
EMA@NBI.Q,125677,"""EMA@HI.Q"".ts - ""EMA@HON.Q"".ts",98,2,0.0,2014-07-23 06:13:21 -1000,ed75e7a5e4e43bafd5a952de65bf185d6d7fa064,"EMA@HI.Q, EMA@HON.Q",1990-01-01
EMA@NBI.M,125676,"""EMA@HI.M"".ts - ""EMA@HON.M"".ts",294,2,0.0,2014-07-23 06:13:21 -1000,9afe6ab1527e28f5ce244314abcbb73d3e2c8ba5,"EMA@HI.M, EMA@HON.M",1990-01-01
EMA@KAU.A,125675,"""EMA@KAU.Q"".ts.aggregate(:year, :average)",24,1,0.0,2014-07-23 06:13:21 -1000,2277076994e371db208469b1bad359dcc6661994,EMA@KAU.Q,1990-01-01
EMA@KAU.Q,125674,"""EMA@KAU.M"".ts.aggregate(:quarter, :average)",98,1,0.0,2014-07-23 06:13:21 -1000,5a3cfcb8f788ff5d1b0340b00c1748c59707b735,EMA@KAU.M,1990-01-01
EMA@HON.Q,125673,"""EMA@HON.M"".ts.aggregate(:quarter, :average)",98,1,0.0,2014-07-23 06:13:21 -1000,b92016d8cb5d75f46996b7a4136fc814bf823ae4,EMA@HON.M,1990-01-01
EMA@HAW.A,125672,"""EMA@HAW.Q"".ts.aggregate(:year, :average)",24,1,0.0,2014-07-23 06:13:20 -1000,8e7e58da2a72ae382ebe81ade015f9a2bb093f21,EMA@HAW.Q,1990-01-01
EMA@HAW.Q,125671,"""EMA@HAW.M"".ts.aggregate(:quarter, :average)",98,1,0.0,2014-07-23 06:13:20 -1000,27918aecbfb3c7df1227bcebfb4b5be65142f39d,EMA@HAW.M,1990-01-01
EIF@NBI.Q,125670,"""EIF@HI.Q"".ts - ""EIF@HON.Q"".ts",98,2,0.0,2014-07-23 06:12:48 -1000,5dcd355434eb812f7bcf61a4fa7f8c422a0c1d15,"EIF@HI.Q, EIF@HON.Q",1990-01-01
EIF@NBI.M,125669,"""EIF@HI.M"".ts - ""EIF@HON.M"".ts",294,2,0.016,2014-07-23 06:12:48 -1000,de02331f88f52eecc36d881555cd49dc2ada2c23,"EIF@HI.M, EIF@HON.M",1990-01-01
EIF@KAU.Q,125667,"""EIF@KAU.M"".ts.aggregate(:quarter, :average)",98,1,0.0,2014-07-23 06:12:47 -1000,51b89975ba9c6ad4fd9628fa29a3d481157830a0,EIF@KAU.M,1990-01-01
EIF@HON.Q,125666,"""EIF@HON.M"".ts.aggregate(:quarter, :average)",98,1,0.0,2014-07-23 06:12:47 -1000,d25c8471b9f9bdbb0b007beab36c5b7805313d63,EIF@HON.M,1990-01-01
EIF@HAW.Q,125664,"""EIF@HAW.M"".ts.aggregate(:quarter, :average)",98,1,0.0,2014-07-23 06:12:45 -1000,ed234fb9502f2f57e5831739bffd021a8dea8392,EIF@HAW.M,1990-01-01
EHC@KAU.Q,125663,"""EHC@KAU.M"".ts.aggregate(:quarter, :average)",98,1,0.0,2014-07-23 06:11:59 -1000,9c4a1df7da86a02045d50df284647db1bb164a27,EHC@KAU.M,1990-01-01
EHC@HAW.Q,125662,"""EHC@HAW.M"".ts.aggregate(:quarter, :average)",98,1,0.0,2014-07-23 06:11:56 -1000,447c915ce0da54f60074b06dd15e989d086c9c64,EHC@HAW.M,1990-01-01
EGVST@KAU.Q,125661,"""EGVST@KAU.M"".ts.aggregate(:quarter, :average)",98,1,0.0,2014-07-23 06:09:13 -1000,9c46bd732afba01fa5c2f518b4b5254bd319dfd5,EGVST@KAU.M,1990-01-01
EGVST@HAW.Q,125660,"""EGVST@HAW.M"".ts.aggregate(:quarter, :average)",98,1,0.0,2014-07-23 06:09:10 -1000,150c8f96cb2ff5005c875f535d4c62de6aa83907,EGVST@HAW.M,1990-01-01
EGVLC@KAU.Q,125659,"""EGVLC@KAU.M"".ts.aggregate(:quarter, :average)",98,1,0.0,2014-07-23 06:06:00 -1000,80bd608ed6bb3e311ea75f533614defc82b87add,EGVLC@KAU.M,1990-01-01
EGVLC@HAW.Q,125658,"""EGVLC@HAW.M"".ts.aggregate(:quarter, :average)",98,1,0.0,2014-07-23 06:05:57 -1000,440f6395bd0552b0586780d21168d10cb05a1a99,EGVLC@HAW.M,1990-01-01
EGVFD@KAU.A,125657,"""EGVFD@KAU.Q"".ts.aggregate(:year, :average)",24,1,0.0,2014-07-23 06:01:19 -1000,6739247f072e0973c0c5d9d6031cc101e58a5f47,EGVFD@KAU.Q,1990-01-01
EGVFD@KAU.Q,125656,"""EGVFD@KAU.M"".ts.aggregate(:quarter, :average)",98,1,0.0,2014-07-23 06:01:19 -1000,880dedfb656b4ac80257723445f7dd28fd086f41,EGVFD@KAU.M,1990-01-01
EGVFD@HAW.A,125655,"""EGVFD@HAW.Q"".ts.aggregate(:year, :average)",24,1,0.0,2014-07-23 06:01:17 -1000,e98cb20e9b3f12095260fc19839face46fa19893,EGVFD@HAW.Q,1990-01-01
EGVFD@HAW.Q,125654,"""EGVFD@HAW.M"".ts.aggregate(:quarter, :average)",98,1,0.0,2014-07-23 06:01:17 -1000,36ad1492a5f4d6315e9f8cf939849f35ad82942d,EGVFD@HAW.M,1990-01-01
EGV@KAU.Q,125653,"""EGV@KAU.M"".ts.aggregate(:quarter, :average)",170,1,0.0,2014-07-23 06:00:50 -1000,aca82c99bc8fa74a8df8486420ff8594094d8076,EGV@KAU.M,1972-01-01
EGV@HAW.Q,125652,"""EGV@HAW.M"".ts.aggregate(:quarter, :average)",170,1,0.0,2014-07-23 06:00:46 -1000,15e5efb76177335c1aa95f16a9dcd04cd5c09ffa,EGV@HAW.M,1972-01-01
EFI@KAU.A,125651,"""EFI@KAU.Q"".ts.aggregate(:year, :average)",24,1,0.0,2014-07-23 05:57:59 -1000,686da13a20713629c174e5a7a4947ef58d90f76a,EFI@KAU.Q,1990-01-01
EFI@KAU.Q,125650,"""EFI@KAU.M"".ts.aggregate(:quarter, :average)",98,1,0.0,2014-07-23 05:57:58 -1000,3457edd43791b0ba2117ea03c02a56f5ee4dfbc1,EFI@KAU.M,1990-01-01
EFI@HAW.Q,125649,"""EFI@HAW.M"".ts.aggregate(:quarter, :average)",98,1,0.0,2014-07-23 05:57:56 -1000,5474229b4027255dffea9b6f78acdce8a1cadfca,EFI@HAW.M,1990-01-01
EED@NBI.Q,125648,"""EED@HI.Q"".ts - ""EED@HON.Q"".ts",98,2,0.0,2014-07-23 05:57:31 -1000,4ab5c7f5b0db78e7ca16cc8a7bc4c3819c3063a8,"EED@HI.Q, EED@HON.Q",1990-01-01
EED@NBI.M,125647,"""EED@HI.M"".ts - ""EED@HON.M"".ts",294,2,0.0,2014-07-23 05:57:31 -1000,8150fdfe8fd68673baa8b28e300c701089f6f336,"EED@HI.M, EED@HON.M",1990-01-01
EED@KAU.A,125646,"""EED@KAU.Q"".ts.aggregate(:year, :average)",24,1,0.0,2014-07-23 05:57:31 -1000,6eb338e58cdd34c62ec16ca8ca7620c3d3047fa9,EED@KAU.Q,1990-01-01
EED@KAU.Q,125645,"""EED@KAU.M"".ts.aggregate(:quarter, :average)",98,1,0.0,2014-07-23 05:57:31 -1000,25b8fd8d8e2448a3061fe0aa107d90e0c55d9a0b,EED@KAU.M,1990-01-01
EED@HON.Q,125644,"""EED@HON.M"".ts.aggregate(:quarter, :average)",98,1,0.0,2014-07-23 05:57:31 -1000,535dd199cb6d95c41003098282f4dfd9586ac4b4,EED@HON.M,1990-01-01
EED@HAW.Q,125643,"""EED@HAW.M"".ts.aggregate(:quarter, :average)",98,1,0.0,2014-07-23 05:57:29 -1000,f7f7947fedbb0b10f3bd9100f18c0ed63d155a83,EED@HAW.M,1990-01-01
ECT@KAU.Q,125642,"""ECT@KAU.M"".ts.aggregate(:quarter, :average)",98,1,0.0,2014-07-23 05:55:23 -1000,068a61ba76e9481058cc5e2f4d6f1e8ef98f4597,ECT@KAU.M,1990-01-01
ECT@HAW.Q,125641,"""ECT@HAW.M"".ts.aggregate(:quarter, :average)",98,1,0.0,2014-07-23 05:55:20 -1000,f49b052b2cf311d2d6a60b2086f8b7a1b6869d08,ECT@HAW.M,1990-01-01
EAG@NBI.Q,125640,"""EAG@HI.Q"".ts - ""EAG@HON.Q"".ts",84,2,0.0,2014-07-23 05:53:37 -1000,7883268a263dbd8ec8e0e11c33842068941be3eb,"EAG@HI.Q, EAG@HON.Q",1990-01-01
EAG@NBI.M,125639,"""EAG@HI.M"".ts - ""EAG@HON.M"".ts",252,2,0.0,2014-07-23 05:53:36 -1000,4ac23bd66ba12896ce8cad9895a0c7bd9dc7295e,"EAG@HI.M, EAG@HON.M",1990-01-01
EAFFD@KAU.Q,125638,"""EAFFD@KAU.M"".ts.aggregate(:quarter, :average)",98,1,0.0,2014-07-23 05:52:42 -1000,d74ca6434c48f27fb8a3b09e48349d6b4ab618a8,EAFFD@KAU.M,1990-01-01
EAFFD@HAW.Q,125637,"""EAFFD@HAW.M"".ts.aggregate(:quarter, :average)",98,1,0.0,2014-07-23 05:52:40 -1000,f29fcd24d33eb8c31ef6e1d388f6117657dff1a0,EAFFD@HAW.M,1990-01-01
EAFAC@KAU.Q,125636,"""EAFAC@KAU.M"".ts.aggregate(:quarter, :average)",98,1,0.0,2014-07-23 05:52:34 -1000,aba0669c18bf32b82c4c07bb8cb8d58934c96819,EAFAC@KAU.M,1990-01-01
EAFAC@HAW.Q,125635,"""EAFAC@HAW.M"".ts.aggregate(:quarter, :average)",98,1,0.0,2014-07-23 05:52:31 -1000,a36c1ccea1a5b83a37078207ed66f75e4d63f7bf,EAFAC@HAW.M,1990-01-01
EAF@KAU.Q,125634,"""EAF@KAU.M"".ts.aggregate(:quarter, :average)",98,1,0.0,2014-07-23 05:52:27 -1000,0caeab2cdc30f0ee5b02bfa97968db908c5a6d67,EAF@KAU.M,1990-01-01
EAF@HAW.Q,125633,"""EAF@HAW.M"".ts.aggregate(:quarter, :average)",98,1,0.0,2014-07-23 05:52:24 -1000,dd699bff582b5d05668adee9ccbee6ac5d0d7956,EAF@HAW.M,1990-01-01
EAE@NBI.Q,125632,"""EAE@HI.Q"".ts - ""EAE@HON.Q"".ts",98,2,0.0,2014-07-23 05:52:21 -1000,753ffb4b43cb84b694645a99b310e8a051573c68,"EAE@HI.Q, EAE@HON.Q",1990-01-01
EAE@NBI.M,125631,"""EAE@HI.M"".ts - ""EAE@HON.M"".ts",294,2,0.038,2014-07-23 05:52:21 -1000,b591224e0d5174493b7aa56a23cdce78adbb3a24,"EAE@HI.M, EAE@HON.M",1990-01-01
EAE@KAU.Q,125630,"""EAE@KAU.M"".ts.aggregate(:quarter, :average)",98,1,0.0,2014-07-23 05:52:20 -1000,da1e94163f0d2965542adfcaeb774f3b0cdbfb23,EAE@KAU.M,1990-01-01
EAE@HON.Q,125629,"""EAE@HON.M"".ts.aggregate(:quarter, :average)",98,1,0.0,2014-07-23 05:52:19 -1000,32c215879c7c3c395da416ce19d2961eda891db4,EAE@HON.M,1990-01-01
EAE@HAW.Q,125628,"""EAE@HAW.M"".ts.aggregate(:quarter, :average)",98,1,0.0,2014-07-23 05:52:18 -1000,3f38785b7229f0ca276605b38ec21d9684648092,EAE@HAW.M,1990-01-01
EAD@NBI.Q,125627,"""EAD@HI.Q"".ts - ""EAD@HON.Q"".ts",98,2,0.0,2014-07-23 05:52:03 -1000,1d3ec1fe679c6dad191976001c5aaa1b29c5261a,"EAD@HI.Q, EAD@HON.Q",1990-01-01
EAD@NBI.M,125626,"""EAD@HI.M"".ts - ""EAD@HON.M"".ts",294,2,0.014,2014-07-23 05:52:03 -1000,4026adfb1938545bd228529213bc639e52c9e007,"EAD@HI.M, EAD@HON.M",1990-01-01
EAD@KAU.Q,125625,"""EAD@KAU.M"".ts.aggregate(:quarter, :average)",98,1,0.0,2014-07-23 05:52:02 -1000,3f9180452de010168e9a92ea553c7db40810f8f2,EAD@KAU.M,1990-01-01
EAD@HON.Q,125624,"""EAD@HON.M"".ts.aggregate(:quarter, :average)",98,1,0.0,2014-07-23 05:52:02 -1000,f1a419b9c019c9c7ff3fe1836c49234b089ac551,EAD@HON.M,1990-01-01
EAD@HAW.Q,125623,"""EAD@HAW.M"".ts.aggregate(:quarter, :average)",98,1,0.0,2014-07-23 05:52:00 -1000,7c05e8b5609f8004d0c01ac95eddf1810305812a,EAD@HAW.M,1990-01-01
E@NBI.Q,125621,"""E@NBI.M"".ts.aggregate(:quarter, :average)",84,1,0.0,2014-07-23 05:51:59 -1000,95a3c95138ae3ad01399faddc337985b875fe32f,E@NBI.M,1990-01-01
E@NBI.Q,125622,"""E@HI.Q"".ts - ""E@HON.Q"".ts",84,2,0.0,2014-07-23 05:51:59 -1000,95a3c95138ae3ad01399faddc337985b875fe32f,"E@HI.Q, E@HON.Q",1990-01-01
E@NBI.M,125620,"""E@HI.M"".ts - ""E@HON.M"".ts",252,2,0.0,2014-07-23 05:51:59 -1000,9e0407f6cfba79f41240a68c302d386f945a7f63,"E@HI.M, E@HON.M",1990-01-01
E@KAU.Q,125619,"""EAG@KAU.Q"".ts + ""E_NF@KAU.Q"".ts",84,2,0.0,2014-07-23 05:49:26 -1000,12bb7d1dc8a16aa6d5b7e31b63fcb693675b4600,"EAG@KAU.Q, E_NF@KAU.Q",1990-01-01
E_NF@KAU.Q,125618,"""E_NF@KAU.M"".ts.aggregate(:quarter, :average)",170,1,0.0,2014-07-23 05:49:26 -1000,a5b669fba2af3724cc35fd237cc8447486a5ba79,E_NF@KAU.M,1972-01-01
EAG@KAU.Q,125617,"""EAG@KAU.M"".ts.aggregate(:quarter, :average)",84,1,0.0,2014-07-23 05:49:26 -1000,6190dbb1fbca28878f00c143a7adf9db1b1f5377,EAG@KAU.M,1990-01-01
E@KAU.M,125616,"""EAG@KAU.M"".ts + ""E_NF@KAU.M"".ts",252,2,0.0,2014-07-23 05:49:26 -1000,e44e20a5ef8d1aaeaee7b1de6689103286b797ef,"EAG@KAU.M, E_NF@KAU.M",1990-01-01
E_NF@KAU.M,125614," ""ECT@KAU.M"".ts + ""EMN@KAU.M"".ts + ""E_TTU@KAU.M"".ts + ""EIF@KAU.M"".ts + ""E_FIR@KAU.M"".ts + ""E_PBS@KAU.M"".ts + ""E_EDHC@KAU.M"".ts + ""E_LH@KAU.M"".ts + ""EOS@KAU.M"".ts + ""EGV@KAU.M"".ts ",510,10,0.016,2014-07-23 05:49:21 -1000,91ce35c3d8b0d0a76431b56874a2afd29bbcf47b,"ECT@KAU.M, EGV@KAU.M, EIF@KAU.M, EMN@KAU.M, EOS@KAU.M, E_EDHC@KAU.M, E_FIR@KAU.M, E_LH@KAU.M, E_PBS@KAU.M, E_TTU@KAU.M",1972-01-01
E_NF@KAU.M,125615,"""E_NF@HI.M"".ts.aa_state_based_county_share_for(""KAU"").trim(""1960-01-01"",""1989-12-01"")",510,3,0.016,2014-07-23 05:49:26 -1000,91ce35c3d8b0d0a76431b56874a2afd29bbcf47b,"E_NF@HI.M, E_NFNS@HI.M, E_NFNS@KAU.M",1972-01-01
EGV@KAU.M,125612,"""EGV@HI.M"".ts.aa_state_based_county_share_for(""KAU"").trim(""1959-12-01"",""1989-12-01"")",510,3,0.0,2014-07-23 05:49:21 -1000,37d57c578930073b643734bb706b5e807eb9cbf6,"EGV@HI.M, EGVNS@HI.M, EGVNS@KAU.M",1972-01-01
EGV@KAU.M,125613,"(""EGVFD@KAU.M"".ts + ""E_GVSL@KAU.M"".ts).trim(""1990-01-01"")",510,2,0.0,2014-07-23 05:49:21 -1000,37d57c578930073b643734bb706b5e807eb9cbf6,"EGVFD@KAU.M, E_GVSL@KAU.M",1972-01-01
E_GVSL@KAU.M,125611,"""EGVST@KAU.M"".ts + ""EGVLC@KAU.M"".ts",294,2,0.0,2014-07-23 05:49:17 -1000,3ae31c28df65d4bbf3be45f40918012077e4fcf8,"EGVLC@KAU.M, EGVST@KAU.M",1990-01-01
EGVLC@KAU.M,125610,"""EGVLC@HI.M"".ts.aa_state_based_county_share_for(""KAU"").trim(""1990-01-01"")",294,3,0.0,2014-07-23 05:49:17 -1000,0303663a2421c852c896056ea2e4bfa3e2be9262,"EGVLC@HI.M, EGVLCNS@HI.M, EGVLCNS@KAU.M",1990-01-01
EGVST@KAU.M,125609,"""EGVST@HI.M"".ts.aa_state_based_county_share_for(""KAU"").trim(""1990-01-01"")",294,3,0.0,2014-07-23 05:49:11 -1000,09022bad60ec29d51472cc2a7d5aece5f41f69e3,"EGVST@HI.M, EGVSTNS@HI.M, EGVSTNS@KAU.M",1990-01-01
EGVFD@KAU.M,125608,"""EGVFD@HI.M"".ts.aa_state_based_county_share_for(""KAU"").trim(""1990-01-01"")",294,3,0.0,2014-07-23 05:49:04 -1000,a33b49e7a7a5f89a68b68b6517c2286c1c1a9dd9,"EGVFD@HI.M, EGVFDNS@HI.M, EGVFDNS@KAU.M",1990-01-01
EOS@KAU.M,125607,"""EOS@HI.M"".ts.aa_state_based_county_share_for(""KAU"").trim(""1990-01-01"")",294,3,0.0,2014-07-23 05:48:52 -1000,aa6b58d37dde984c587e5a99ab1762da96a3064f,"EOS@HI.M, EOSNS@HI.M, EOSNS@KAU.M",1990-01-01
E_LH@KAU.M,125606,"""EAE@KAU.M"".ts + ""EAF@KAU.M"".ts",294,2,0.03,2014-07-23 05:48:48 -1000,60df84bee41ac0efafab7e082743585dccbae867,"EAE@KAU.M, EAF@KAU.M",1990-01-01
EAF@KAU.M,125605,"""EAFAC@KAU.M"".ts + ""EAFFD@KAU.M"".ts",294,2,0.021,2014-07-23 05:48:48 -1000,16729a0c71d0afa9ccf63b1afef5ab531cd22360,"EAFAC@KAU.M, EAFFD@KAU.M",1990-01-01
EAFFD@KAU.M,125604,"""EAFFD@HI.M"".ts.aa_state_based_county_share_for(""KAU"").trim(""1990-01-01"")",294,3,0.011,2014-07-23 05:48:48 -1000,20c6530c1953ce5ceea1561722a3c9f87df9da7d,"EAFFD@HI.M, EAFFDNS@HI.M, EAFFDNS@KAU.M",1990-01-01
EAFAC@KAU.M,125603,"""EAFAC@HI.M"".ts.aa_state_based_county_share_for(""KAU"").trim(""1990-01-01"")",294,3,0.012,2014-07-23 05:48:41 -1000,c4d550342a4d52b68133aa4c289dcb69e3bf5ac6,"EAFAC@HI.M, EAFACNS@HI.M, EAFACNS@KAU.M",1990-01-01
EAE@KAU.M,125602,"""EAE@HI.M"".ts.aa_state_based_county_share_for(""KAU"").trim(""1990-01-01"")",294,3,0.0,2014-07-23 05:48:35 -1000,17980eae81ca398f5dc8a0837b935ae030597bb6,"EAE@HI.M, EAENS@HI.M, EAENS@KAU.M",1990-01-01
E_EDHC@KAU.M,125601,"""EED@KAU.M"".ts + ""EHC@KAU.M"".ts",294,2,0.0,2014-07-23 05:48:25 -1000,d729e82950f01fc1f3cb7f7bdae4231066c2e742,"EED@KAU.M, EHC@KAU.M",1990-01-01
EHC@KAU.M,125600,"""EHC@HI.M"".ts.aa_state_based_county_share_for(""KAU"").trim(""1990-01-01"")",294,3,0.0,2014-07-23 05:48:25 -1000,e4ae691636c2080665da70a1f58f706e13912b95,"EHC@HI.M, EHCNS@HI.M, EHCNS@KAU.M",1990-01-01
EED@KAU.M,125599,"""EED@HI.M"".ts.aa_state_based_county_share_for(""KAU"").trim(""1990-01-01"")",294,3,0.0,2014-07-23 05:48:19 -1000,277d46bb83687c0e6b9008c051dd9a01220f0a5b,"EED@HI.M, EEDNS@HI.M, EEDNS@KAU.M",1990-01-01
E_PBS@KAU.M,125598,"""EPS@KAU.M"".ts + ""EMA@KAU.M"".ts + ""EAD@KAU.M"".ts",294,3,0.0,2014-07-23 05:48:14 -1000,da3186aefdaa6cb8578483e0f97d32e00ce48327,"EAD@KAU.M, EMA@KAU.M, EPS@KAU.M",1990-01-01
EAD@KAU.M,125597,"""EAD@HI.M"".ts.aa_state_based_county_share_for(""KAU"").trim(""1990-01-01"")",294,3,0.0,2014-07-23 05:48:14 -1000,f66971e21538e4da535b1505c2044e71ebf8a8a3,"EAD@HI.M, EADNS@HI.M, EADNS@KAU.M",1990-01-01
EMA@KAU.M,125596,"""EMA@HI.M"".ts.aa_state_based_county_share_for(""KAU"").trim(""1990-01-01"")",294,3,0.0,2014-07-23 05:48:13 -1000,e6064456fa7a1ff26fc63201a833f7599eae47b2,"EMA@HI.M, EMANS@HI.M, EMANS@KAU.M",1990-01-01
EPS@KAU.M,125595,"""EPS@HI.M"".ts.aa_state_based_county_share_for(""KAU"").trim(""1990-01-01"")",294,3,0.0,2014-07-23 05:48:05 -1000,61079bb7c5a2e1e6fb2e34fa1b523e2ddbf05bae,"EPS@HI.M, EPSNS@HI.M, EPSNS@KAU.M",1990-01-01
E_FIR@KAU.M,125594,"""EFI@KAU.M"".ts + ""ERE@KAU.M"".ts",294,2,0.0,2014-07-23 05:48:00 -1000,229721faf4bdc8efd8e9eec2a14461c09b92991b,"EFI@KAU.M, ERE@KAU.M",1990-01-01
ERE@KAU.M,125593,"""ERE@HI.M"".ts.aa_state_based_county_share_for(""KAU"").trim(""1990-01-01"")",294,3,0.0,2014-07-23 05:48:00 -1000,169d71b4032ce32d01be50b75aab47b991f2e38f,"ERE@HI.M, ERENS@HI.M, ERENS@KAU.M",1990-01-01
EFI@KAU.M,125592,"""EFI@HI.M"".ts.aa_state_based_county_share_for(""KAU"").trim(""1990-01-01"")",294,3,0.0,2014-07-23 05:47:51 -1000,77b371cec9a7a6c469f6e07248717236b339b77f,"EFI@HI.M, EFINS@HI.M, EFINS@KAU.M",1990-01-01
EIF@KAU.M,125591,"""EIF@HI.M"".ts.aa_state_based_county_share_for(""KAU"").trim(""1990-01-01"")",294,3,0.0,2014-07-23 05:47:42 -1000,707d39f92ba567fe527860f64da857000872ad2c,"EIF@HI.M, EIFNS@HI.M, EIFNS@KAU.M",1990-01-01
E_TRADE@KAU.M,125589,"""EWT@KAU.M"".ts + ""ERT@KAU.M"".ts",294,2,0.0,2014-07-23 05:47:38 -1000,32966c3627206b6fcfac182adafd89f7e69997bd,"ERT@KAU.M, EWT@KAU.M",1990-01-01
ERT@KAU.M,125588,"""ERT@HI.M"".ts.aa_state_based_county_share_for(""KAU"").trim(""1990-01-01"")",294,3,0.0,2014-07-23 05:47:38 -1000,81e8489cb46011eee7427449a365072f6a0f1fe3,"ERT@HI.M, ERTNS@HI.M, ERTNS@KAU.M",1990-01-01
EWT@KAU.M,125587,"""EWT@HI.M"".ts.aa_state_based_county_share_for(""KAU"").trim(""1990-01-01"")",294,3,0.0,2014-07-23 05:47:34 -1000,db023842e1bc1d7d6a5058b390b6887a69f58a3b,"EWT@HI.M, EWTNS@HI.M, EWTNS@KAU.M",1990-01-01
E_TU@KAU.M,125586,"""E_TU@HI.M"".ts.aa_state_based_county_share_for(""KAU"").trim(""1990-01-01"")",294,3,0.0,2014-07-23 05:47:30 -1000,c74428c3b6fb024b0898c836734324efadd3dcf6,"E_TU@HI.M, E_TUNS@HI.M, E_TUNS@KAU.M",1990-01-01
EMN@KAU.M,125585,"""EMN@HI.M"".ts.aa_state_based_county_share_for(""KAU"").trim(""1990-01-01"")",294,3,0.0,2014-07-23 05:47:25 -1000,434cb7a3de64e53373731161dc631a6300eaae0c,"EMN@HI.M, EMNNS@HI.M, EMNNS@KAU.M",1990-01-01
ECT@KAU.M,125584,"""ECT@HI.M"".ts.aa_state_based_county_share_for(""KAU"").trim(""1990-01-01"")",294,3,0.0,2014-07-23 05:47:16 -1000,c1bc216bf916f588f281b1d75b34fbbc15e9fda1,"ECT@HI.M, ECTNS@HI.M, ECTNS@KAU.M",1990-01-01
EAG@KAU.M,125583,"""EAG@HI.M"".ts.aa_state_based_county_share_for(""KAU"").trim(""1990-01-01"")",252,3,0.0,2014-07-23 05:47:08 -1000,5127700b63de6b9f2ffad2b14e0b34f51de6eac1,"EAG@HI.M, EAGNS@HI.M, EAGNS@KAU.M",1990-01-01
E@HON.Q,125582,"""EAG@HON.Q"".ts + ""E_NF@HON.Q"".ts",84,2,0.0,2014-07-23 05:46:55 -1000,861c3defc3e11b996ed30cc0568d685c1d95d02b,"EAG@HON.Q, E_NF@HON.Q",1990-01-01
